"Daily BID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/SAR","USD/EUR","USD/CNY","USD/JPY","USD/GBP","","","","",""
"1992-12-20","3.7501",,,"123.10","0.6388",,,,,
"1992-12-19","3.7501",,,"123.10","0.6378",,,,,
"1992-12-18","3.7501",,,"123.10","0.6373",,,,,
"1992-12-17","3.7501",,,"123.10","0.6373",,,,,
"1992-12-16","3.7501",,,"122.95","0.6323",,,,,
"1992-12-15","3.7505",,,"123.61","0.6345",,,,,
"1992-12-14","3.7502",,,"123.90","0.6388",,,,,
"1992-12-13","3.7501",,,"123.75","0.6394",,,,,
"1992-12-12","3.7502",,,"123.73","0.6400",,,,,
"1992-12-11","3.7502",,,"123.75","0.6418",,,,,
"1992-12-10","3.7502",,,"123.75","0.6438",,,,,
"1992-12-09","3.7502",,,"123.95","0.6421",,,,,
"1992-12-08","3.7505",,,"123.95","0.6376",,,,,
"1992-12-07","3.7502",,,"123.87","0.6260",,,,,
"1992-12-06","3.7502",,,"124.65","0.6361",,,,,
"1992-12-05","3.7502",,,"124.93","0.6414",,,,,
"1992-12-04","3.7502",,,"124.85","0.6410",,,,,
"1992-12-03","3.7502",,,"124.61","0.6359",,,,,
"1992-12-02","3.7502",,,"124.53","0.6411",,,,,
"1992-12-01","3.7502",,,"124.35","0.6467",,,,,
"1992-11-30","3.7501",,,"124.57","0.6590",,,,,
"1992-11-29","3.7502",,,"124.68","0.6622",,,,,
"1992-11-28","3.7502",,,"124.42","0.6607",,,,,
"1992-11-27","3.7502",,,"124.12","0.6618",,,,,
"1992-11-26","3.7502",,,"124.30","0.6623",,,,,
"1992-11-25","3.7502",,,"123.82","0.6565",,,,,
"1992-11-24","3.7502",,,"123.70","0.6557",,,,,
"1992-11-23","3.7502",,,"124.00","0.6585",,,,,
"1992-11-22","3.7502",,,"124.10","0.6609",,,,,
"1992-11-21","3.7501",,,"124.33","0.6635",,,,,
"1992-11-20","3.7501",,,"124.20","0.6619",,,,,
"1992-11-19","3.7501",,,"123.59","0.6532",,,,,
"1992-11-18","3.7501",,,"123.50","0.6510",,,,,
"1992-11-17","3.7504",,,"124.26","0.6565",,,,,
"1992-11-16","3.7503",,,"124.55","0.6592",,,,,
"1992-11-15","3.7502",,,"124.38","0.6562",,,,,
"1992-11-14","3.7502",,,"124.11","0.6466",,,,,
"1992-11-13","3.7502",,,"124.03","0.6450",,,,,
"1992-11-12","3.7502",,,"123.78","0.6483",,,,,
"1992-11-11","3.7502",,,"123.98","0.6557",,,,,
"1992-11-10","3.7503",,,"123.85","0.6566",,,,,
"1992-11-09","3.7501",,,"124.22","0.6606",,,,,
"1992-11-08","3.7501",,,"123.68","0.6531",,,,,
"1992-11-07","3.7499",,,"123.45","0.6525",,,,,
"1992-11-06","3.7499",,,"122.95","0.6499",,,,,
"1992-11-05","3.7500",,,"122.95","0.6499",,,,,
"1992-11-04","3.7500",,,"122.80","0.6464",,,,,
"1992-11-03","3.7500",,,"122.75","0.6436",,,,,
"1992-11-02","3.7500",,,"123.42","0.6490",,,,,
"1992-11-01","3.7500",,,"123.60","0.6462",,,,,
"1992-10-31","3.7501",,,"123.45","0.6435",,,,,
"1992-10-30","3.7501",,,"123.18","0.6428",,,,,
"1992-10-29","3.7501",,,"123.18","0.6391",,,,,
"1992-10-28","3.7501",,,"123.05","0.6350",,,,,
"1992-10-27","3.7503",,,"122.15","0.6323",,,,,
"1992-10-26","3.7501",,,"122.20","0.6357",,,,,
"1992-10-25","3.7502",,,"121.92","0.6301",,,,,
"1992-10-24","3.7501",,,"121.52","0.6180",,,,,
"1992-10-23","3.7500",,,"121.10","0.6141",,,,,
"1992-10-22","3.7502",,,"121.10","0.6141",,,,,
"1992-10-21","3.7502",,,"121.15","0.6163",,,,,
"1992-10-20","3.7504",,,"122.28","0.6191",,,,,
"1992-10-19","3.7502",,,"121.15","0.6152",,,,,
"1992-10-18","3.7501",,,"119.85","0.6152",,,,,
"1992-10-17","3.7501",,,"119.64","0.6127",,,,,
"1992-10-16","3.7501",,,"120.35","0.5946",,,,,
"1992-10-15","3.7502",,,"120.35","0.5946",,,,,
"1992-10-14","3.7502",,,"120.51","0.5884",,,,,
"1992-10-13","3.7502",,,"121.03","0.5841",,,,,
"1992-10-12","3.7502",,,"121.43","0.5848",,,,,
"1992-10-11","3.7500",,,"120.90","0.5861",,,,,
"1992-10-10","3.7498",,,"121.42","0.5870",,,,,
"1992-10-09","3.7498",,,"121.88","0.5900",,,,,
"1992-10-08","3.7499",,,"121.60","0.5905",,,,,
"1992-10-07","3.7499",,,"120.80","0.5910",,,,,
"1992-10-06","3.7499",,,"119.70","0.5800",,,,,
"1992-10-05","3.7498",,,"119.70","0.5829",,,,,
"1992-10-04","3.7499",,,"119.20","0.5862",,,,,
"1992-10-03","3.7498",,,"118.90","0.5807",,,,,
"1992-10-02","3.7499",,,"119.50","0.5741",,,,,
"1992-10-01","3.7499",,,"119.50","0.5741",,,,,
"1992-09-30","3.7499",,,"120.10","0.5718",,,,,
"1992-09-29","3.7504",,,"119.40","0.5614",,,,,
"1992-09-28","3.7502",,,"119.55","0.5682",,,,,
"1992-09-27","3.7501",,,"119.65","0.5794",,,,,
"1992-09-26","3.7501",,,"120.18","0.5839",,,,,
"1992-09-25","3.7501",,,"120.65","0.5860",,,,,
"1992-09-24","3.7501",,,"120.65","0.5860",,,,,
"1992-09-23","3.7501",,,"120.50","0.5855",,,,,
"1992-09-22","3.7502",,,"120.89","0.5899",,,,,
"1992-09-21","3.7501",,,"122.25","0.5839",,,,,
"1992-09-20","3.7502",,,"123.90","0.5836",,,,,
"1992-09-19","3.7500",,,"123.80","0.5764",,,,,
"1992-09-18","3.7501",,,"124.45","0.5706",,,,,
"1992-09-17","3.7501",,,"124.40","0.5706",,,,,
"1992-09-16","3.7501",,,"124.65","0.5639",,,,,
"1992-09-15","3.7502",,,"124.30","0.5370",,,,,
"1992-09-14","3.7502",,,"123.92","0.5269",,,,,
"1992-09-13","3.7501",,,"124.65","0.5290",,,,,
"1992-09-12","3.7500",,,"124.87","0.5318",,,,,
"1992-09-11","3.7497",,,"124.26","0.5206",,,,,
"1992-09-10","3.7500",,,"123.95","0.5153",,,,,
"1992-09-09","3.7500",,,"123.30","0.5081",,,,,
"1992-09-08","3.7502",,,"122.95","0.5034",,,,,
"1992-09-07","3.7499",,,"123.12","0.4999",,,,,
"1992-09-06","3.7498",,,"123.37","0.5009",,,,,
"1992-09-05","3.7500",,,"123.13","0.5003",,,,,
"1992-09-04","3.7501",,,"123.03","0.5008",,,,,
"1992-09-03","3.7500",,,"124.10","0.5047",,,,,
"1992-09-02","3.7500",,,"123.22","0.5006",,,,,
"1992-09-01","3.7504",,,"122.70","0.4989",,,,,
"1992-08-31","3.7501",,,"122.90","0.5016",,,,,
"1992-08-30","3.7502",,,"123.10","0.5041",,,,,
"1992-08-29","3.7501",,,"122.85","0.5045",,,,,
"1992-08-28","3.7501",,,"123.51","0.5043",,,,,
"1992-08-27","3.7502",,,"123.51","0.5043",,,,,
"1992-08-26","3.7502",,,"124.90","0.5055",,,,,
"1992-08-25","3.7502",,,"124.85","0.5030",,,,,
"1992-08-24","3.7502",,,"124.70","0.5024",,,,,
"1992-08-23","3.7502",,,"125.08","0.5068",,,,,
"1992-08-22","3.7501",,,"125.19","0.5080",,,,,
"1992-08-21","3.7501",,,"126.30","0.5165",,,,,
"1992-08-20","3.7502",,,"126.30","0.5165",,,,,
"1992-08-19","3.7502",,,"126.35","0.5167",,,,,
"1992-08-18","3.7502",,,"126.45","0.5183",,,,,
"1992-08-17","3.7502",,,"126.18","0.5183",,,,,
"1992-08-16","3.7501",,,"126.17","0.5214",,,,,
"1992-08-15","3.7501",,,"126.18","0.5212",,,,,
"1992-08-14","3.7500",,,"126.20","0.5191",,,,,
"1992-08-13","3.7501",,,"126.20","0.5191",,,,,
"1992-08-12","3.7501",,,"127.26","0.5188",,,,,
"1992-08-11","3.7502",,,"127.70","0.5193",,,,,
"1992-08-10","3.7500",,,"127.90","0.5185",,,,,
"1992-08-09","3.7500",,,"127.95","0.5194",,,,,
"1992-08-08","3.7501",,,"127.44","0.5175",,,,,
"1992-08-07","3.7501",,,"127.50","0.5216",,,,,
"1992-08-06","3.7501",,,"127.80","0.5216",,,,,
"1992-08-05","3.7501",,,"127.56","0.5249",,,,,
"1992-08-04","3.7501",,,"127.29","0.5218",,,,,
"1992-08-03","3.7501",,,"127.21","0.5206",,,,,
"1992-08-02","3.7500",,,"127.18","0.5195",,,,,
"1992-08-01","3.7497",,,"127.12","0.5193",,,,,
"1992-07-31","3.7497",,,"127.20","0.5200",,,,,
"1992-07-30","3.7497",,,"127.20","0.5200",,,,,
"1992-07-29","3.7497",,,"127.70","0.5218",,,,,
"1992-07-28","3.7498",,,"127.70","0.5183",,,,,
"1992-07-27","3.7498",,,"127.50","0.5191",,,,,
"1992-07-26","3.7497",,,"127.70","0.5216",,,,,
"1992-07-25","3.7497",,,"127.61","0.5257",,,,,
"1992-07-24","3.7496",,,"127.15","0.5227",,,,,
"1992-07-23","3.7498",,,"127.15","0.5227",,,,,
"1992-07-22","3.7498",,,"126.60","0.5242",,,,,
"1992-07-21","3.7498",,,"126.27","0.5241",,,,,
"1992-07-20","3.7498",,,"125.20","0.5242",,,,,
"1992-07-19","3.7498",,,"124.47","0.5126",,,,,
"1992-07-18","3.7498",,,"124.24","0.5120",,,,,
"1992-07-17","3.7498",,,"124.40","0.5150",,,,,
"1992-07-16","3.7499",,,"124.99","0.5150",,,,,
"1992-07-15","3.7499",,,"125.06","0.5197",,,,,
"1992-07-14","3.7502",,,"125.20","0.5208",,,,,
"1992-07-13","3.7499",,,"124.85","0.5203",,,,,
"1992-07-12","3.7497",,,"125.08","0.5187",,,,,
"1992-07-11","3.7496",,,"125.05","0.5193",,,,,
"1992-07-10","3.7494",,,"125.20","0.5242",,,,,
"1992-07-09","3.7494",,,"125.55","0.5242",,,,,
"1992-07-08","3.7494",,,"124.68","0.5223",,,,,
"1992-07-07","3.7495",,,"124.10","0.5173",,,,,
"1992-07-06","3.7498",,,"124.21","0.5196",,,,,
"1992-07-05","3.7499",,,"124.60","0.5257",,,,,
"1992-07-04","3.7501",,,"124.78","0.5253",,,,,
"1992-07-03","3.7500",,,"124.35","0.5214",,,,,
"1992-07-02","3.7500",,,"124.35","0.5214",,,,,
"1992-07-01","3.7500",,,"124.52","0.5236",,,,,
"1992-06-30","3.7504",,,"125.20","0.5235",,,,,
"1992-06-29","3.7501",,,"125.60","0.5260",,,,,
"1992-06-28","3.7501",,,"125.26","0.5247",,,,,
"1992-06-27","3.7501",,,"125.73","0.5285",,,,,
"1992-06-26","3.7501",,,"125.52","0.5280",,,,,
"1992-06-25","3.7501",,,"125.52","0.5280",,,,,
"1992-06-24","3.7501",,,"126.40","0.5298",,,,,
"1992-06-23","3.7502",,,"126.93","0.5352",,,,,
"1992-06-22","3.7501",,,"127.00","0.5359",,,,,
"1992-06-21","3.7501",,,"127.23","0.5379",,,,,
"1992-06-20","3.7501",,,"127.14","0.5389",,,,,
"1992-06-19","3.7501",,,"126.83","0.5373",,,,,
"1992-06-18","3.7500",,,"126.83","0.5373",,,,,
"1992-06-17","3.7500",,,"127.20","0.5389",,,,,
"1992-06-16","3.7500",,,"126.65","0.5373",,,,,
"1992-06-15","3.7500",,,"126.80","0.5391",,,,,
"1992-06-14","3.7501",,,"126.68","0.5386",,,,,
"1992-06-13","3.7502",,,"126.62","0.5407",,,,,
"1992-06-12","3.7501",,,"126.52","0.5401",,,,,
"1992-06-11","3.7501",,,"126.50","0.5401",,,,,
"1992-06-10","3.7501",,,"127.30","0.5448",,,,,
"1992-06-09","3.7501",,,"127.55","0.5463",,,,,
"1992-06-08","3.7501",,,"127.18","0.5447",,,,,
"1992-06-07","3.7502",,,"127.08","0.5460",,,,,
"1992-06-06","3.7501",,,"126.65","0.5454",,,,,
"1992-06-05","3.7500",,,"126.75","0.5456",,,,,
"1992-06-04","3.7501",,,"127.20","0.5466",,,,,
"1992-06-03","3.7501",,,"127.55","0.5495",,,,,
"1992-06-02","3.7499",,,"127.45","0.5504",,,,,
"1992-06-01","3.7500",,,"127.45","0.5499",,,,,
"1992-05-31","3.7500",,,"126.88","0.5448",,,,,
"1992-05-30","3.7499",,,"127.35","0.5464",,,,,
"1992-05-29","3.7498",,,"128.15","0.5476",,,,,
"1992-05-28","3.7498",,,"128.15","0.5476",,,,,
"1992-05-27","3.7501",,,"129.85","0.5558",,,,,
"1992-05-26","3.7501",,,"129.95","0.5529",,,,,
"1992-05-25","3.7500",,,"129.18","0.5477",,,,,
"1992-05-24","3.7498",,,"129.05","0.5498",,,,,
"1992-05-23","3.7499",,,"129.12","0.5502",,,,,
"1992-05-22","3.7499",,,"129.18","0.5499",,,,,
"1992-05-21","3.7500",,,"129.77","0.5507",,,,,
"1992-05-20","3.7500",,,"129.97","0.5488",,,,,
"1992-05-19","3.7498",,,"129.35","0.5453",,,,,
"1992-05-18","3.7498",,,"129.02","0.5435",,,,,
"1992-05-17","3.7498",,,"129.00","0.5448",,,,,
"1992-05-16","3.7498",,,"129.60","0.5481",,,,,
"1992-05-15","3.7500",,,"130.38","0.5503",,,,,
"1992-05-14","3.7498",,,"130.38","0.5503",,,,,
"1992-05-13","3.7496",,,"129.90","0.5488",,,,,
"1992-05-12","3.7497",,,"130.20","0.5501",,,,,
"1992-05-11","3.7490",,,"132.44","0.5547",,,,,
"1992-05-10","3.7490",,,"133.15","0.5581",,,,,
"1992-05-09","3.7489",,,"133.33","0.5588",,,,,
"1992-05-08","3.7489",,,"132.50","0.5556",,,,,
"1992-05-07","3.7489",,,"132.50","0.5556",,,,,
"1992-05-06","3.7489",,,"132.19","0.5564",,,,,
"1992-05-05","3.7490",,,"132.53","0.5593",,,,,
"1992-05-04","3.7486",,,"132.95","0.5610",,,,,
"1992-05-03","3.7487",,,"132.77","0.5615",,,,,
"1992-05-02","3.7488",,,"132.77","0.5612",,,,,
"1992-05-01","3.7488",,,"133.00","0.5618",,,,,
"1992-04-30","3.7488",,,"133.00","0.5618",,,,,
"1992-04-29","3.7488",,,"133.45","0.5653",,,,,
"1992-04-28","3.7488",,,"133.47","0.5634",,,,,
"1992-04-27","3.7489",,,"133.13","0.5635",,,,,
"1992-04-26","3.7493",,,"133.55","0.5630",,,,,
"1992-04-25","3.7493",,,"134.85","0.5648",,,,,
"1992-04-24","3.7492",,,"134.51","0.5636",,,,,
"1992-04-23","3.7492",,,"134.50","0.5643",,,,,
"1992-04-22","3.7492",,,"134.19","0.5672",,,,,
"1992-04-21","3.7495",,,"134.23","0.5686",,,,,
"1992-04-20","3.7499",,,"134.28","0.5714",,,,,
"1992-04-19","3.7498",,,"134.22","0.5729",,,,,
"1992-04-18","3.7497",,,"134.05","0.5731",,,,,
"1992-04-17","3.7496",,,"133.85","0.5723",,,,,
"1992-04-16","3.7496",,,"133.85","0.5723",,,,,
"1992-04-15","3.7496",,,"133.43","0.5696",,,,,
"1992-04-14","3.7496",,,"133.15","0.5674",,,,,
"1992-04-13","3.7493",,,"132.98","0.5663",,,,,
"1992-04-12","3.7495",,,"133.10","0.5671",,,,,
"1992-04-11","3.7496",,,"132.95","0.5677",,,,,
"1992-04-10","3.7497",,,"132.42","0.5662",,,,,
"1992-04-09","3.7500",,,"132.42","0.5642",,,,,
"1992-04-08","3.7500",,,"132.40","0.5732",,,,,
"1992-04-07","3.7501",,,"132.55","0.5713",,,,,
"1992-04-06","3.7501",,,"133.25","0.5727",,,,,
"1992-04-05","3.7500",,,"132.95","0.5718",,,,,
"1992-04-04","3.7500",,,"133.45","0.5734",,,,,
"1992-04-03","3.7500",,,"133.40","0.5733",,,,,
"1992-04-02","3.7500",,,"133.68","0.5753",,,,,
"1992-04-01","3.7500",,,"134.38","0.5794",,,,,
"1992-03-31","3.7500",,,"134.14","0.5794",,,,,
"1992-03-30","3.7501",,,"133.00","0.5757",,,,,
"1992-03-29","3.7500",,,"133.00","0.5761",,,,,
"1992-03-28","3.7501",,,"133.17","0.5745",,,,,
"1992-03-27","3.7501",,,"133.80","0.5801",,,,,
"1992-03-26","3.7501",,,"133.80","0.5801",,,,,
"1992-03-25","3.7501",,,"133.25","0.5783",,,,,
"1992-03-24","3.7502",,,"133.55","0.5789",,,,,
"1992-03-23","3.7502",,,"133.70","0.5813",,,,,
"1992-03-22","3.7502",,,"133.82","0.5846",,,,,
"1992-03-21","3.7502",,,"133.90","0.5846",,,,,
"1992-03-20","3.7502",,,"133.80","0.5838",,,,,
"1992-03-19","3.7502",,,"134.09","0.5859",,,,,
"1992-03-18","3.7502",,,"132.73","0.5817",,,,,
"1992-03-17","3.7502",,,"132.80","0.5777",,,,,
"1992-03-16","3.7501",,,"133.43","0.5776",,,,,
"1992-03-15","3.7501",,,"133.98","0.5835",,,,,
"1992-03-14","3.7501",,,"133.90","0.5862",,,,,
"1992-03-13","3.7501",,,"133.45","0.5848",,,,,
"1992-03-12","3.7501",,,"133.60","0.5845",,,,,
"1992-03-11","3.7500",,,"134.00","0.5831",,,,,
"1992-03-10","3.7504",,,"133.65","0.5830",,,,,
"1992-03-09","3.7500",,,"132.25","0.5795",,,,,
"1992-03-08","3.7501",,,"131.80","0.5806",,,,,
"1992-03-07","3.7500",,,"131.79","0.5800",,,,,
"1992-03-06","3.7500",,,"131.90","0.5819",,,,,
"1992-03-05","3.7500",,,"131.59","0.5819",,,,,
"1992-03-04","3.7500",,,"131.93","0.5821",,,,,
"1992-03-03","3.7502",,,"131.56","0.5764",,,,,
"1992-03-02","3.7501",,,"130.44","0.5742",,,,,
"1992-03-01","3.7501",,,"129.55","0.5704",,,,,
"1992-02-29","3.7502",,,"129.60","0.5708",,,,,
"1992-02-28","3.7502",,,"129.26","0.5690",,,,,
"1992-02-27","3.7502",,,"129.25","0.5679",,,,,
"1992-02-26","3.7502",,,"129.22","0.5695",,,,,
"1992-02-25","3.7506",,,"129.73","0.5746",,,,,
"1992-02-24","3.7502",,,"129.31","0.5724",,,,,
"1992-02-23","3.7502",,,"129.20","0.5752",,,,,
"1992-02-22","3.7501",,,"128.86","0.5741",,,,,
"1992-02-21","3.7501",,,"128.90","0.5742",,,,,
"1992-02-20","3.7501",,,"128.60","0.5721",,,,,
"1992-02-19","3.7501",,,"128.45","0.5729",,,,,
"1992-02-18","3.7501",,,"128.12","0.5701",,,,,
"1992-02-17","3.7501",,,"127.26","0.5700",,,,,
"1992-02-16","3.7500",,,"126.90","0.5627",,,,,
"1992-02-15","3.7500",,,"127.90","0.5635",,,,,
"1992-02-14","3.7501",,,"127.76","0.5644",,,,,
"1992-02-13","3.7501",,,"127.75","0.5644",,,,,
"1992-02-12","3.7501",,,"127.30","0.5586",,,,,
"1992-02-11","3.7501",,,"127.05","0.5573",,,,,
"1992-02-10","3.7501",,,"126.90","0.5536",,,,,
"1992-02-09","3.7500",,,"125.60","0.5455",,,,,
"1992-02-08","3.7499",,,"125.23","0.5443",,,,,
"1992-02-07","3.7499",,,"125.43","0.5500",,,,,
"1992-02-06","3.7499",,,"125.43","0.5500",,,,,
"1992-02-05","3.7498",,,"125.40","0.5494",,,,,
"1992-02-04","3.7498",,,"125.78","0.5530",,,,,
"1992-02-03","3.7498",,,"126.15","0.5559",,,,,
"1992-02-02","3.7498",,,"125.70","0.5578",,,,,
"1992-02-01","3.7498",,,"125.62","0.5587",,,,,
"1992-01-31","3.7500",,,"125.85","0.5607",,,,,
"1992-01-30","3.7500",,,"125.62","0.5607",,,,,
"1992-01-29","3.7500",,,"125.60","0.5577",,,,,
"1992-01-28","3.7501",,,"125.16","0.5545",,,,,
"1992-01-27","3.7501",,,"125.50","0.5599",,,,,
"1992-01-26","3.7500",,,"124.78","0.5598",,,,,
"1992-01-25","3.7500",,,"124.60","0.5563",,,,,
"1992-01-24","3.7500",,,"123.20","0.5537",,,,,
"1992-01-23","3.7501",,,"124.25","0.5615",,,,,
"1992-01-22","3.7501",,,"123.37","0.5549",,,,,
"1992-01-21","3.7501",,,"123.35","0.5539",,,,,
"1992-01-20","3.7500",,,"123.37","0.5547",,,,,
"1992-01-19","3.7499",,,"123.70","0.5554",,,,,
"1992-01-18","3.7500",,,"122.90","0.5526",,,,,
"1992-01-17","3.7499",,,"124.14","0.5557",,,,,
"1992-01-16","3.7499",,,"127.85","0.5687",,,,,
"1992-01-15","3.7499",,,"128.15","0.5682",,,,,
"1992-01-14","3.7503",,,"128.11","0.5681",,,,,
"1992-01-13","3.7500",,,"126.24","0.5528",,,,,
"1992-01-12","3.7494",,,"126.70","0.5554",,,,,
"1992-01-11","3.7494",,,"126.67","0.5568",,,,,
"1992-01-10","3.7494",,,"125.87","0.5495",,,,,
"1992-01-09","3.7493",,,"125.87","0.5495",,,,,
"1992-01-08","3.7493",,,"124.60","0.5375",,,,,
"1992-01-07","3.7494",,,"124.28","0.5319",,,,,
"1992-01-06","3.7495",,,"123.35","0.5323",,,,,
"1992-01-05","3.7498",,,"124.17","0.5348",,,,,
"1992-01-04","3.7498",,,"123.97","0.5404",,,,,
"1992-01-03","3.7498",,,"124.60","0.5384",,,,,
"1992-01-02","3.7499",,,"124.60","0.5384",,,,,
"1992-01-01","3.7499",,,"124.33","0.5335",,,,,
"1991-12-31","3.7498",,,"124.60","0.5340",,,,,
"1991-12-30","3.7498",,,"125.12","0.5348",,,,,
"1991-12-29","3.7498",,,"125.78","0.5348",,,,,
"1991-12-28","3.7500",,,"126.30","0.5360",,,,,
"1991-12-27","3.7496",,,"125.85","0.5325",,,,,
"1991-12-26","3.7504",,,"125.85","0.5325",,,,,
"1991-12-25","3.7504",,,"126.65","0.5299",,,,,
"1991-12-24","3.7502",,,"127.00","0.5315",,,,,
"1991-12-23","3.7502",,,"127.20","0.5330",,,,,
"1991-12-22","3.7501",,,"127.00","0.5331",,,,,
"1991-12-21","3.7500",,,"127.40","0.5376",,,,,
"1991-12-20","3.7499",,,"128.25","0.5437",,,,,
"1991-12-19","3.7499",,,"128.25","0.5437",,,,,
"1991-12-18","3.7499",,,"128.50","0.5456",,,,,
"1991-12-17","3.7498",,,"128.30","0.5467",,,,,
"1991-12-16","3.7498",,,"128.25","0.5482",,,,,
"1991-12-15","3.7496",,,"128.42","0.5488",,,,,
"1991-12-14","3.7494",,,"129.07","0.5511",,,,,
"1991-12-13","3.7495",,,"128.90","0.5516",,,,,
"1991-12-12","3.7494",,,"128.75","0.5516",,,,,
"1991-12-11","3.7494",,,"128.98","0.5523",,,,,
"1991-12-10","3.7495",,,"129.28","0.5548",,,,,
"1991-12-09","3.7493",,,"128.30","0.5520",,,,,
"1991-12-08","3.7493",,,"128.12","0.5526",,,,,
"1991-12-07","3.7492",,,"128.10","0.5507",,,,,
"1991-12-06","3.7492",,,"128.60","0.5562",,,,,
"1991-12-05","3.7492",,,"128.60","0.5562",,,,,
"1991-12-04","3.7492",,,"128.77","0.5588",,,,,
"1991-12-03","3.7493",,,"129.16","0.5626",,,,,
"1991-12-02","3.7493",,,"129.30","0.5640",,,,,
"1991-12-01","3.7492",,,"129.88","0.5626",,,,,
"1991-11-30","3.7494",,,"129.80","0.5629",,,,,
"1991-11-29","3.7496",,,"129.90","0.5674",,,,,
"1991-11-28","3.7495",,,"130.01","0.5674",,,,,
"1991-11-27","3.7495",,,"129.90","0.5653",,,,,
"1991-11-26","3.7496",,,"129.47","0.5639",,,,,
"1991-11-25","3.7496",,,"128.30","0.5572",,,,,
"1991-11-24","3.7498",,,"128.28","0.5562",,,,,
"1991-11-23","3.7496",,,"129.20","0.5567",,,,,
"1991-11-22","3.7496",,,"129.62","0.5569",,,,,
"1991-11-21","3.7493",,,"129.62","0.5569",,,,,
"1991-11-20","3.7493",,,"129.55","0.5573",,,,,
"1991-11-19","3.7495",,,"129.60","0.5566",,,,,
"1991-11-18","3.7498",,,"129.45","0.5577",,,,,
"1991-11-17","3.7501",,,"128.95","0.5565",,,,,
"1991-11-16","3.7501",,,"129.00","0.5572",,,,,
"1991-11-15","3.7501",,,"129.95","0.5639",,,,,
"1991-11-14","3.7501",,,"129.75","0.5639",,,,,
"1991-11-13","3.7501",,,"129.62","0.5629",,,,,
"1991-11-12","3.7507",,,"129.90","0.5643",,,,,
"1991-11-11","3.7501",,,"129.80","0.5638",,,,,
"1991-11-10","3.7501",,,"130.02","0.5669",,,,,
"1991-11-09","3.7502",,,"130.45","0.5672",,,,,
"1991-11-08","3.7502",,,"130.10","0.5663",,,,,
"1991-11-07","3.7502",,,"130.20","0.5663",,,,,
"1991-11-06","3.7502",,,"129.80","0.5629",,,,,
"1991-11-05","3.7501",,,"129.95","0.5637",,,,,
"1991-11-04","3.7502",,,"129.65","0.5647",,,,,
"1991-11-03","3.7502",,,"129.34","0.5638",,,,,
"1991-11-02","3.7501",,,"129.65","0.5648",,,,,
"1991-11-01","3.7501",,,"130.58","0.5738",,,,,
"1991-10-31","3.7501",,,"130.58","0.5738",,,,,
"1991-10-30","3.7501",,,"130.88","0.5745",,,,,
"1991-10-29","3.7503",,,"130.95","0.5781",,,,,
"1991-10-28","3.7502",,,"131.83","0.5885",,,,,
"1991-10-27","3.7501",,,"132.15","0.5869",,,,,
"1991-10-26","3.7502",,,"131.79","0.5845",,,,,
"1991-10-25","3.7502",,,"131.27","0.5834",,,,,
"1991-10-24","3.7501",,,"131.27","0.5834",,,,,
"1991-10-23","3.7501",,,"131.25","0.5851",,,,,
"1991-10-22","3.7506",,,"131.38","0.5861",,,,,
"1991-10-21","3.7503",,,"131.15","0.5834",,,,,
"1991-10-20","3.7504",,,"130.36","0.5807",,,,,
"1991-10-19","3.7502",,,"129.75","0.5797",,,,,
"1991-10-18","3.7502",,,"129.70","0.5814",,,,,
"1991-10-17","3.7502",,,"129.70","0.5814",,,,,
"1991-10-16","3.7503",,,"129.60","0.5846",,,,,
"1991-10-15","3.7502",,,"129.98","0.5853",,,,,
"1991-10-14","3.7504",,,"129.85","0.5857",,,,,
"1991-10-13","3.7503",,,"128.98","0.5813",,,,,
"1991-10-12","3.7502",,,"128.77","0.5807",,,,,
"1991-10-11","3.7501",,,"129.89","0.5826",,,,,
"1991-10-10","3.7503",,,"129.89","0.5826",,,,,
"1991-10-09","3.7503",,,"129.58","0.5817",,,,,
"1991-10-08","3.7502",,,"130.47","0.5870",,,,,
"1991-10-07","3.7502",,,"129.88","0.5796",,,,,
"1991-10-06","3.7502",,,"129.42","0.5758",,,,,
"1991-10-05","3.7502",,,"129.35","0.5744",,,,,
"1991-10-04","3.7502",,,"129.93","0.5718",,,,,
"1991-10-03","3.7502",,,"129.93","0.5718",,,,,
"1991-10-02","3.7502",,,"131.00","0.5702",,,,,
"1991-10-01","3.7503",,,"133.02","0.5709",,,,,
"1991-09-30","3.7503",,,"133.15","0.5721",,,,,
"1991-09-29","3.7502",,,"132.83","0.5709",,,,,
"1991-09-28","3.7502",,,"132.90","0.5719",,,,,
"1991-09-27","3.7502",,,"133.00","0.5780",,,,,
"1991-09-26","3.7502",,,"133.75","0.5780",,,,,
"1991-09-25","3.7502",,,"133.47","0.5768",,,,,
"1991-09-24","3.7502",,,"133.18","0.5764",,,,,
"1991-09-23","3.7502",,,"132.85","0.5745",,,,,
"1991-09-22","3.7500",,,"133.20","0.5736",,,,,
"1991-09-21","3.7499",,,"134.10","0.5763",,,,,
"1991-09-20","3.7500",,,"134.65","0.5793",,,,,
"1991-09-19","3.7500",,,"134.65","0.5793",,,,,
"1991-09-18","3.7500",,,"134.45","0.5786",,,,,
"1991-09-17","3.7500",,,"134.20","0.5766",,,,,
"1991-09-16","3.7500",,,"133.65","0.5737",,,,,
"1991-09-15","3.7500",,,"133.82","0.5773",,,,,
