,Country Name,Country Code,Indicator Name,Indicator Code,Time Period,Value,Status,Unnamed: 7
14924025,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M5,40.99014249,,
14927103,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M9,107.1300227,,
14927606,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M6,83.89262705,,
14927607,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M1,94.58122816,,
14931008,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M3,78.89060092,,
14934402,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M5,102.2666344,,
14934721,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M3,31.55082593,,
14934816,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M4,47.18381396,,
14935064,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M7,95.58823529,,
14935443,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M6,25.44268032,,
14935444,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M2,86.01870891,,
14937333,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M11,105.4309453,,
14937619,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M1,74.33333333,,
14937778,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M9,164.1255605,,
14938452,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M9,52.31739828,,
14938687,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M5,362.9470375,,
14940208,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M2,58.44570503,,
14940474,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M9,98.10722426,,
14941109,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M8,89.36651584,,
14941178,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M6,85.22412603,,
14941913,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M3,31.75428604,,
14942531,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M5,87.61457109,,
14943195,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M7,83.19865743,,
14943877,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M1,96.83941592,,
14945844,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M10,111.7486339,,
14949910,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M3,30.44059811,,
14950538,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M8,42.95309075,,
14950548,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M4,72.36399923,,
14951014,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959M11,12.71329907,,
14951046,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M4,119.2925254,,
14951828,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M6,104.6298472,,
14952534,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M5,55.12781347,,
14953016,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M11,110.7004147,,
14953949,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M6,81.74559028,,
14954221,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M9,44.80530836,,
14958771,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M6,100,,
14958988,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M5,43.0704759,,
14959001,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M11,76.85918395,,
14960321,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M5,78.81235555,,
14961265,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M12,82.77385712,,
14961498,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M11,69.70433008,,
14961634,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M1,103.9717979,,
14963705,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M6,166.3468905,,
14963738,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M6,104.7703167,,
14963978,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M9,110.4783656,,
14964348,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M9,122.7352968,,
14964711,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M1,5.659362743,,
14965794,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M9,71.90685534,,
14966770,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M8,67.10993792,,
14966771,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M6,85.0732208,,
14969056,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M7,97.07934568,,
14970644,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M5,101.3870269,,
14971521,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M9,79.08409669,,
14972171,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M2,85.4982104,,
14972172,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M5,108.371134,,
14972846,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M3,51.74419969,,
14972847,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M8,79.05736805,,
14973123,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M5,117.5546958,,
14976009,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M10,25.12647395,,
14979168,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M3,39.63174632,,
14979816,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M5,11.08156635,,
14980878,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M4,2.110616383,,
14984262,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M2,101.8686643,,
14984874,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M12,82.66740225,,
14984896,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M3,92.40575232,,
14987563,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M4,1.954274429,,
14991949,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M6,115.9917526,,
14991952,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M6,15.05750895,,
14991953,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M12,70.68050959,,
14993492,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M10,33.95475352,,
14995701,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M7,65.83381375,,
14995915,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M9,58.20921472,,
14998955,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M6,90.04524887,,
14999514,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M6,104.0949843,,
15001416,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M4,99.54751131,,
15002150,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M2,100.3598152,,
15003271,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M9,96.60633484,,
15003341,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M8,108.2152413,,
15003377,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M4,106.07472,,
15004644,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M1,39.67235261,,
15008569,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M4,100.5525773,,
15012145,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M2,65.37878533,,
15012202,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M9,101.3478634,,
15018640,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M9,66.68435013,,
15020255,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M1,160.9981268,,
15023598,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M11,73.06352058,,
15026783,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M1,103.8500422,,
15027691,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M3,101.2453608,,
15027920,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M5,90.41666667,,
15027921,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M8,109.0833333,,
15030692,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M6,106.4767273,,
15031458,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M8,42.13493664,,
15032382,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M9,87.54377189,,
15035429,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M12,102.3511756,,
15036990,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M7,40.10082978,,
15038095,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M12,86.5,,
15039042,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M10,104.5564511,,
15039043,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M9,90.15276146,,
15039260,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M12,6.797852938,,
15040718,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M3,91.85520362,,
15040886,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M1,99.93937343,,
15044519,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M5,13.01069245,,
15044520,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M12,41.64034964,,
15045113,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M10,100.7234169,,
15046376,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M7,27.95840515,,
15047025,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M10,76.47506526,,
15047026,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2014M1,114.5,,
15050359,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M12,25.91168247,,
15050599,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M3,91.49503271,,
15053803,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M2,113.1826475,,
15057183,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M12,84.72850679,,
15057205,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M9,99.77375566,,
15057353,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M12,93.25,,
15059836,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M1,61.48541114,,
15060111,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M5,100,,
15061704,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M3,94.61883408,,
15065171,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M10,101.1873157,,
15065172,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M3,102.8399599,,
15065179,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M7,107.2502506,,
15065180,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M1,105.4460408,,
15065277,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M8,117.621643,,
15066589,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M9,119.2465625,,
15067143,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M2,14.53469418,,
15068048,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M11,12.67697535,,
15069714,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M1,92.58333333,,
15069841,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M7,3.678065358,,
15073101,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M4,17.77120228,,
15073284,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M12,25.74362399,,
15075172,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M8,88.1786134,,
15076004,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M1,84.37188477,,
15076092,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M8,29.36693599,,
15076196,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M3,90.36680863,,
15076625,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M3,70.9618988,,
15078117,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M6,353.8815978,,
15078608,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M7,86.38790036,,
15079233,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M12,5.069270036,,
15079352,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M6,70.10770329,,
15079353,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M5,89.47938961,,
15079976,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M12,73.33472791,,
15080303,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M9,154.5459916,,
15082147,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M12,66.94741932,,
15082148,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M3,77.64473142,,
15082694,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M7,105.2977413,,
15085972,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M12,5.596300528,,
15088621,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M5,67.77836359,,
15088674,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M8,94.14943215,,
15091081,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M8,59.55567259,,
15091650,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M3,17.40845393,,
15091651,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M4,107.9752577,,
15091985,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M9,91.06334842,,
15092587,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M6,103.1948701,,
15092588,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M5,100.0999001,,
15093235,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M11,100.6515464,,
15094456,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M10,94.26733191,,
15094721,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M4,12.88688008,,
15094795,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M6,92.42081448,,
15094796,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M12,92.30769231,,
15095581,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M4,86.92149478,,
15096332,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M9,101.0353828,,
15097066,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M3,34.67457471,,
15097185,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M6,83.50323131,,
15099140,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M9,92.98642534,,
15103356,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M10,110.294235,,
15104905,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M4,108.4478143,,
15106957,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M8,65.57865846,,
15108097,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M12,4.132868719,,
15110359,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M5,45.45800591,,
15110522,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M10,106.1868376,,
15111599,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M6,13.64044523,,
15111604,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M12,113.9,,
15111606,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M1,97.5023611,,
15113298,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M2,11.49524473,,
15117680,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M4,40.90770547,,
15119497,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M5,85.22412603,,
15122154,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M5,60.53050398,,
15123724,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M10,33.8071085,,
15124535,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M6,4.778231091,,
15124536,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M12,4.978750512,,
15126295,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M1,90.55820969,,
15127680,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M8,20.75228501,,
15130534,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M12,78.80790078,,
15130535,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M12,105.5989044,,
15130536,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M1,108.7291248,,
15130613,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M7,95.84792396,,
15132435,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M10,108.3355422,,
15132488,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973M12,18.14661758,,
15133754,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M3,98.02835561,,
15134959,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M12,71.24653912,,
15135648,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M8,51.19445511,,
15136248,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M11,72.36399923,,
15138222,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M10,28.16254436,,
15138247,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2014M4,111.0475446,,
15138676,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M12,134.8950793,,
15139869,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M1,89.14457229,,
15140779,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M10,85,,
15140863,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M7,5.223286392,,
15142156,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M9,112.7,,
15142298,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M6,104.6093172,,
15143502,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M12,4.109737449,,
15144898,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M1,96.98969072,,
15145878,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M7,119.4971654,,
15146801,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M9,70.99503569,,
15146802,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M1,90.10240933,,
15146803,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M2,96.48278036,,
15146828,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M3,113.5425605,,
15146862,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M10,96.83257919,,
15148103,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M10,96.21175304,,
15150841,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M2,106.8357264,,
15150854,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M8,103.7841704,,
15152994,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M4,61.18181119,,
15153555,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M12,86.96339391,,
15153903,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M2,49.90008422,,
15154008,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M9,60.02806355,,
15155600,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M6,95.64782391,,
15156878,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M2,13.48820491,,
15161520,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M2,99.83038527,,
15161521,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M1,102.9319118,,
15161522,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M2,105.4519021,,
15162725,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M5,5.096304346,,
15163314,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M6,86.55035032,,
15163315,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M11,91.81755736,,
15167952,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M10,103.0830664,,
15168175,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M10,105.4277549,,
15170270,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M5,39.20305001,,
15171162,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M8,115.4121087,,
15171179,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M8,3.776584965,,
15171758,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M5,4.890717595,,
15174256,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M8,66.25994695,,
15174848,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M5,106.0576938,,
15174978,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M1,102.0400512,,
